Date,Value
2016-05-06,1887205.00671
2016-05-05,1769132.6279
2016-05-04,2071544.22122565
2016-05-03,1722607.80088
2016-05-02,1762341.41699
2016-05-01,1871929.73891462
2016-04-30,1650450.46585
2016-04-29,1824603.31899
2016-04-28,1546945.81020272
2016-04-27,1463200.88494
2016-04-26,1924687.35344
2016-04-25,1511285.52745621
2016-04-24,1531303.6199
2016-04-23,1639604.70135
2016-04-22,1780084.41598157
2016-04-21,1721837.3624
2016-04-20,1843768.25482
2016-04-19,1696206.85354848
2016-04-18,1460870.32
2016-04-17,1642389.18
2016-04-16,1502139.35296911
2016-04-15,1574760.3
2016-04-14,1767502.96
2016-04-13,1760973.81845251
2016-04-12,1639676.5
2016-04-11,1607456.49
2016-04-10,1849714.70662907
2016-04-09,1707680.24
2016-04-08,1506409.6
2016-04-07,1524704.23553882
2016-04-06,1650251.71
2016-04-05,1591759.98
2016-04-04,1864182.28252061
2016-04-03,1554802.33
2016-04-02,1591174.42
2016-04-01,1653575.35497218
2016-03-31,1321282.86
2016-03-30,1660945.8
2016-03-29,1685402.33992106
2016-03-28,1519272.32
2016-03-27,1646594.4
2016-03-26,1627195.0051157
2016-03-25,1523337.52
2016-03-24,1588000.11
2016-03-23,1633014.90774603
2016-03-22,1565038.8
2016-03-21,1308642.12
2016-03-20,1573282.93989296
2016-03-19,1384278.67
2016-03-18,1427774.04
2016-03-17,1535746.08174758
2016-03-16,1787925.02
2016-03-15,1593584.76
2016-03-14,1591449.5456802
2016-03-13,1580232.02
2016-03-12,1362701.76
2016-03-11,1698526.22555897
2016-03-10,1692288.0
2016-03-09,1725518.7
2016-03-08,1624142.06222708
2016-03-07,1614392.86
2016-03-06,1437551.76
2016-03-05,1560093.31900579
2016-03-04,1604280.96
2016-03-03,1431631.68
2016-03-02,1732093.70686982
2016-03-01,1405736.85
2016-02-29,1495225.04
2016-02-28,1607228.49144493
2016-02-27,1431216.0
2016-02-26,1609521.62
2016-02-25,1682349.25056426
2016-02-24,1319648.9
2016-02-23,1427391.0
2016-02-22,1478179.5581374
2016-02-21,1386597.3
2016-02-20,1754843.64
2016-02-19,1602889.46259119
2016-02-18,1902961.74
2016-02-17,1481533.76
2016-02-16,1487411.48818647
2016-02-15,1505873.6
2016-02-14,1824390.92
2016-02-13,1784279.9863397
2016-02-12,1531180.44
2016-02-11,1824977.0
2016-02-10,1609224.84661884
2016-02-09,1589926.87
2016-02-08,1527627.0
2016-02-07,1802661.61108245
2016-02-06,1796933.68
2016-02-05,1755051.09
2016-02-04,1768733.96009392
2016-02-03,1620135.24
2016-02-02,1552556.36
2016-02-01,1613765.19778435
2016-01-31,1698131.16
2016-01-30,1689976.32
2016-01-29,1750044.21085572
2016-01-28,1434150.0
2016-01-27,1537171.65
2016-01-26,1707435.98861896
2016-01-25,1691196.21
2016-01-24,1694688.25
2016-01-23,1812144.66066603
2016-01-22,1610297.5
2016-01-21,1384752.0
2016-01-20,1619573.12254121
2016-01-19,1425654.9
2016-01-18,1700240.64
2016-01-17,1525313.77287368
2016-01-16,1300104.0
2016-01-15,1217938.2
2016-01-14,1487692.37910672
2016-01-13,1657710.63
2016-01-12,1980490.44
2016-01-11,2152938.81762614
2016-01-10,1909014.72
2016-01-09,1802400.6
2016-01-08,2195603.80444425
2016-01-07,1648782.14
2016-01-06,1477472.5
2016-01-05,1819807.57014198
2016-01-04,1906932.0
2016-01-03,1604631.24
2016-01-02,1671419.65771845
2016-01-01,1467328.02
2015-12-31,1557216.18
2015-12-30,1932066.48256296
2015-12-29,1652090.16
2015-12-28,1719238.9
2015-12-27,2453742.10126722
2015-12-26,1955357.22
2015-12-25,1537832.4
2015-12-24,1768771.21282915
2015-12-23,1837989.6
2015-12-22,1553396.74
2015-12-21,1776647.77870964
2015-12-20,1851709.86
2015-12-19,1803135.6
2015-12-18,2034155.34189937
2015-12-17,1819000.68
2015-12-16,1926328.77
2015-12-15,2285879.63538638
2015-12-14,1978018.4
2015-12-13,1648972.82
2015-12-12,1867996.46203759
2015-12-11,1961096.06
2015-12-10,2051183.4
2015-12-09,1928283.58427873
2015-12-08,1582724.93
2015-12-07,1505973.06
2015-12-06,1668698.59313865
2015-12-05,1688873.2
2015-12-04,1598511.04
2015-12-03,1519899.93769986
2015-12-02,1337791.88
2015-12-01,1736234.24
2015-11-30,1768320.58084553
2015-11-29,1436265.08
2015-11-28,1301570.64
2015-11-27,1237283.51634607
2015-11-26,1419492.0
2015-11-25,1259375.0
2015-11-24,1358434.78067513
2015-11-23,1306072.25
2015-11-22,1409226.76
2015-11-21,1519596.75177502
2015-11-20,1282480.0
2015-11-19,1159725.0
2015-11-18,1644297.3427566
2015-11-17,1360933.45
2015-11-16,1457241.0
2015-11-15,1489093.69428171
2015-11-14,1269517.5
2015-11-13,1395572.2
2015-11-12,1465230.86176169
2015-11-11,1380604.5
2015-11-10,1273595.16
2015-11-09,1699610.87170301
2015-11-08,1344441.24
2015-11-07,1589032.76
2015-11-06,1531783.25646441
2015-11-05,1504000.0
2015-11-04,1713673.05
2015-11-03,1978231.68590037
2015-11-02,1245221.95
2015-11-01,1246623.0
2015-10-31,1383227.73410354
2015-10-30,1360583.6
2015-10-29,1158573.88
2015-10-28,1153912.62821789
2015-10-27,1173025.4
2015-10-26,1089933.75
2015-10-25,1623113.25054467
2015-10-24,980489.7
2015-10-23,1075873.54
2015-10-22,1209253.90418724
2015-10-21,983560.5
2015-10-20,864439.2
2015-10-19,1395310.92602596
2015-10-18,944259.12
2015-10-17,944259.12
2015-10-16,1060255.17248348
2015-10-15,1023533.62
2015-10-14,1045411.92
2015-10-13,919373.613058023
2015-10-12,842332.5
2015-10-11,868877.49
2015-10-10,1120907.08993729
2015-10-09,921712.5
2015-10-08,819523.44
2015-10-07,971432.158899048
2015-10-06,834095.25
2015-10-05,924519.16
2015-10-04,991818.86960847
2015-10-03,908309.71
2015-10-02,914586.08
2015-10-01,1034425.38573053
2015-09-30,927003.42
2015-09-29,928562.73
2015-09-28,1047573.37815367
2015-09-27,836290.0
2015-09-26,842917.0
2015-09-25,1145777.71973395
2015-09-24,853501.1
2015-09-23,868521.15
2015-09-22,1007970.00409128
2015-09-21,753538.56
2015-09-20,695204.0
2015-09-19,778412.490972329
2015-09-18,844821.74
2015-09-17,830934.0
2015-09-16,878460.558930335
2015-09-15,943920.0
2015-09-14,924674.4
2015-09-13,962877.92093509
2015-09-12,808141.81
2015-09-11,1044415.29
2015-09-10,1395881.10717179
2015-09-09,852524.08
2015-09-08,851509.24
2015-09-07,980256.737882261
2015-09-06,959839.2
2015-09-05,893388.69
2015-09-04,983178.575379109
2015-09-03,866697.62
2015-09-02,898267.92
2015-09-01,996219.655070932
2015-08-31,923760.0
2015-08-30,819141.99
2015-08-29,1104913.11274019
2015-08-28,877903.33
2015-08-27,855555.96
2015-08-26,1111421.56469882
2015-08-25,771519.5
2015-08-24,842084.76
2015-08-23,883287.12071523
2015-08-22,869575.88
2015-08-21,904694.07
2015-08-20,990706.284017562
2015-08-19,892100.96
2015-08-18,926771.5
2015-08-17,1165560.25589488
2015-08-16,950836.71
2015-08-15,950836.71
2015-08-14,1104647.2114158
2015-08-13,900557.27
2015-08-12,997387.5
2015-08-11,1356613.92965816
2015-08-10,1130128.35
2015-08-09,1162172.07
2015-08-08,1298511.35996027
2015-08-07,1065525.72
2015-08-06,999936.81
2015-08-05,1158064.00473945
2015-08-04,900084.96
2015-08-03,1035690.0
2015-08-02,1333895.56796352
2015-08-01,1108164.12
2015-07-31,1160777.2
2015-07-30,1054979.16522922
2015-07-29,994670.04
2015-07-28,1093613.4
2015-07-27,1306713.90985256
2015-07-26,1135825.74
2015-07-25,1014092.77
2015-07-24,1438918.92921829
2015-07-23,1213267.9
2015-07-22,1037676.64
2015-07-21,1047201.4931061
2015-07-20,984206.16
2015-07-19,1011196.84
2015-07-18,1138075.97890539
2015-07-17,1124555.52
2015-07-16,1007435.76
2015-07-15,1152154.50300595
2015-07-14,1128304.1
2015-07-13,1025923.61
2015-07-12,1187913.99337887
2015-07-11,1081003.5
2015-07-10,1074503.5
2015-07-09,950484.103208261
2015-07-08,945214.56
2015-07-07,1051752.0
2015-07-06,1414820.45148119
2015-07-05,1169750.23
2015-07-04,986961.56
2015-07-03,1209697.87933563
2015-07-02,1039532.5
2015-07-01,898066.26
2015-06-30,987310.631191298
2015-06-29,945633.06
2015-06-28,873579.6
2015-06-27,860747.558580137
2015-06-26,799424.5
2015-06-25,896744.42
2015-06-24,1077185.36594486
2015-06-23,912266.24
2015-06-22,877380.24
2015-06-21,835797.23668661
2015-06-20,742685.61
2015-06-19,823037.76
2015-06-18,1133271.14912139
2015-06-17,960479.25
2015-06-16,893357.04
2015-06-15,1026526.56898407
2015-06-14,890981.28
2015-06-13,844662.0
2015-06-12,943621.951601325
2015-06-11,786071.64
2015-06-10,891497.0
2015-06-09,954812.701541047
2015-06-08,935586.6
2015-06-07,807120.0
2015-06-06,1262209.26648019
2015-06-05,906939.6
2015-06-04,799318.9
2015-06-03,860046.112515177
2015-06-02,807176.43
2015-06-01,824901.27
2015-05-31,926865.371505693
2015-05-30,855431.6
2015-05-29,720632.16
2015-05-28,803899.965142772
2015-05-27,784167.68
2015-05-26,855635.0
2015-05-25,932241.661014417
2015-05-24,851874.75
2015-05-23,850507.02
2015-05-22,908597.137475951
2015-05-21,857382.5
2015-05-20,906004.0
2015-05-19,818617.777220403
2015-05-18,792416.6
2015-05-17,813151.55
2015-05-16,893513.609002344
2015-05-15,760292.19
2015-05-14,983664.0
2015-05-13,1209740.0246009
2015-05-12,986656.8
2015-05-11,957828.66
2015-05-10,966831.312930865
2015-05-09,775494.0
2015-05-08,762777.12
2015-05-07,879719.261384585
2015-05-06,945553.59
2015-05-05,846721.89
2015-05-04,901989.777103338
2015-05-03,782431.21
2015-05-02,832645.62
2015-05-01,1029919.5580613
2015-04-30,861356.7
2015-04-29,785569.33
2015-04-28,997245.566561662
2015-04-27,877280.4
2015-04-26,771274.35
2015-04-25,1138632.77753551
2015-04-24,902741.4
2015-04-23,696484.88
2015-04-22,1041849.93641138
2015-04-21,852287.94
2015-04-20,897496.08
2015-04-19,1081326.8690184
2015-04-18,770156.64
2015-04-17,742104.16
2015-04-16,927077.299737437
2015-04-15,795633.3
2015-04-14,676586.4
2015-04-13,1080582.91452837
2015-04-12,800004.6
2015-04-11,808298.64
2015-04-10,1125051.63652566
2015-04-09,843606.09
2015-04-08,879723.18
2015-04-07,1229555.75469383
2015-04-06,1019620.68
2015-04-05,825228.0
2015-04-04,1205590.6290449
2015-04-03,980821.05
2015-04-02,963883.71
2015-04-01,942541.77656054
2015-03-31,865953.6
2015-03-30,908277.88
2015-03-29,1110135.86666338
2015-03-28,924217.35
2015-03-27,946218.24
2015-03-26,1128027.22590663
2015-03-25,942153.22
2015-03-24,1023257.2
2015-03-23,1149817.6092931
2015-03-22,1015589.19
2015-03-21,869288.5
2015-03-20,945367.378745339
2015-03-19,919951.8
2015-03-18,935886.42
2015-03-17,1118080.70032732
2015-03-16,1030114.78
2015-03-15,956704.32
2015-03-14,1051243.33341914
2015-03-13,955514.02
2015-03-12,1009810.88
2015-03-11,1368494.2516486
2015-03-10,1221552.85
2015-03-09,1114781.46
2015-03-08,1263093.90388293
2015-03-07,1071653.31
2015-03-06,975886.54
2015-03-05,1112274.88396849
2015-03-04,760764.32
2015-03-03,1109701.0
2015-03-02,1277153.04012241
2015-03-01,993508.46
2015-02-28,931320.72
2015-02-27,1068531.12624588
2015-02-26,1006856.0
2015-02-25,858325.0
2015-02-24,833758.262454456
2015-02-23,831706.4
2015-02-22,815115.42
2015-02-21,961956.919245941
2015-02-20,850966.24
2015-02-19,1013940.28
2015-02-18,1187677.75371608
2015-02-17,948874.8
2015-02-16,949160.0
2015-02-15,1098201.7798575
2015-02-14,820538.37
2015-02-13,991297.71
2015-02-12,700112.57856552
2015-02-11,757105.79
2015-02-10,835570.36
2015-02-09,1084298.90857245
2015-02-08,856876.32
2015-02-07,717658.5
2015-02-06,1180053.9936833
2015-02-05,966981.42
2015-02-04,801443.19
2015-02-03,913622.283780247
2015-02-02,801295.88
2015-02-01,822201.0
2015-01-31,1195032.17185529
2015-01-30,892843.9
2015-01-29,802163.46
2015-01-28,1611057.54290654
2015-01-27,987528.5
2015-01-26,967817.14
2015-01-25,857586.694546591
2015-01-24,781361.82
2015-01-23,742971.68
2015-01-22,907343.516960094
2015-01-21,880165.7
2015-01-20,739857.6
2015-01-19,904302.554752611
2015-01-18,826197.1
2015-01-17,789179.66
2015-01-16,954891.941835932
2015-01-15,768009.0
2015-01-14,761422.01
2015-01-13,1026145.43398932
2015-01-12,609318.71
2015-01-11,1115640.0
2015-01-10,1335502.20243442
2015-01-09,984120.0
2015-01-08,1056268.8
2015-01-07,1052470.30059465
2015-01-06,1027758.4
2015-01-05,1089761.6
2015-01-04,1632202.97088049
2015-01-03,1129778.1
2015-01-02,1242878.63
2015-01-01,1519572.47532184
2014-12-31,1312680.6
2014-12-30,1233733.8
2014-12-29,1703669.81497197
2014-12-28,1333123.11
2014-12-27,1329372.5
2014-12-26,1333687.82891679
2014-12-25,1186373.44
2014-12-24,1351958.54
2014-12-23,1382703.23911297
2014-12-22,1369405.44
2014-12-21,1076732.14
2014-12-20,1278678.75492542
2014-12-19,1152000.9
2014-12-18,989099.82
2014-12-17,1308619.63642535
2014-12-16,1014421.6
2014-12-15,1124341.47
2014-12-14,1490845.67497268
2014-12-13,1169356.8
2014-12-12,1255861.35
2014-12-11,1521941.03052705
2014-12-10,1295135.7
2014-12-09,1443188.64
2014-12-08,1821805.70265682
2014-12-07,1380691.62
2014-12-06,1149733.8
2014-12-05,1608673.90086041
2014-12-04,1407286.74
2014-12-03,1380382.38
2014-12-02,1591199.52639651
2014-12-01,1361198.52
2014-11-30,1369993.08
2014-11-29,1936735.41089118
2014-11-28,1428154.92
2014-11-27,1461602.32
2014-11-26,1537906.98690018
2014-11-25,1332726.72
2014-11-24,1223868.36
2014-11-23,1381369.81458253
2014-11-22,1283532.64
2014-11-21,1425167.8
2014-11-20,1445702.43810439
2014-11-19,1243162.9
2014-11-18,1288459.26
2014-11-17,1585496.74478053
2014-11-16,1443522.72
2014-11-15,1394951.4
2014-11-14,1748676.7309056
2014-11-13,1452599.28
2014-11-12,1490042.4
2014-11-11,1312768.2932778
2014-11-10,1291511.52
2014-11-09,1489196.94
2014-11-08,1518181.76326086
2014-11-07,1352580.24
2014-11-06,1236927.64
2014-11-05,1309127.3758616
2014-11-04,1372405.87
2014-11-03,1353011.52
2014-11-02,1391560.73540277
2014-11-01,1342197.92
2014-10-31,1313816.07
2014-10-30,1631334.81998031
2014-10-29,1462243.0
2014-10-28,1241173.89
2014-10-27,1523907.22793904
2014-10-26,1332240.5
2014-10-25,1158701.8
2014-10-24,1603289.68193289
2014-10-23,1465384.48
2014-10-22,1305632.13
2014-10-21,1903489.71658992
2014-10-20,1359144.0
2014-10-19,1332696.9
2014-10-18,1747485.79923333
2014-10-17,1650684.48
2014-10-16,1286691.63
2014-10-15,1705973.77537002
2014-10-14,1452678.0
2014-10-13,1446969.57
2014-10-12,1597326.64206677
2014-10-11,1353884.13
2014-10-10,1290564.15
2014-10-09,1540765.37320104
2014-10-08,1350163.22
2014-10-07,1138502.88
2014-10-06,1486380.20798555
2014-10-05,1328774.4
2014-10-04,1310061.87
2014-10-03,1517310.1929175
2014-10-02,1286220.0
2014-10-01,1394779.35
2014-09-30,1640655.87033377
2014-09-29,1458738.04
2014-09-28,1321894.34
2014-09-27,1451282.77889072
2014-09-26,1286776.14
2014-09-25,1548445.08
2014-09-24,1964038.52619637
2014-09-23,1765648.08
2014-09-22,1601478.0
2014-09-21,1959830.14130346
2014-09-20,1781219.2
2014-09-19,1801037.04
2014-09-18,2423050.76220762
2014-09-17,1985517.03
2014-09-16,2122176.0
2014-09-15,2259751.94511144
2014-09-14,1763838.3
2014-09-13,2025587.4
2014-09-12,2155557.16520553
2014-09-11,1898185.05
2014-09-10,1904140.0
2014-09-09,1995752.89548181
2014-09-08,1545448.24
2014-09-07,1828275.96
2014-09-06,2714423.52929315
2014-09-05,2025388.9
2014-09-04,1814873.85
2014-09-03,2527781.15522765
2014-09-02,1884421.36
2014-09-01,1734368.9
2014-08-31,2985880.98310164
2014-08-30,2334454.32
2014-08-29,2171218.92
2014-08-28,2782169.67445163
2014-08-27,2310083.65
2014-08-26,2077894.24
2014-08-25,2028245.65472511
2014-08-24,1694749.56
2014-08-23,2098161.0
2014-08-22,2285706.48261436
2014-08-21,2091138.75
2014-08-20,2214059.58
2014-08-19,2809058.54143764
2014-08-18,2516475.0
2014-08-17,2053013.15
2014-08-16,2233906.7189312
2014-08-15,2183101.0
2014-08-14,2034983.6
2014-08-13,2411608.84647239
2014-08-12,2165901.18
2014-08-11,2584002.98
2014-08-10,3264322.65956535
2014-08-09,2641031.16
2014-08-08,2551035.74
2014-08-07,2541691.97252622
2014-08-06,2311376.64
2014-08-05,2231599.2
2014-08-04,2137667.01109539
2014-08-03,2010486.9
2014-08-02,2245920.32
2014-08-01,2902813.90643991
2014-07-31,2308439.9
2014-07-30,2262546.0
2014-07-29,2587762.30485722
2014-07-28,2171902.5
2014-07-27,2000946.64
2014-07-26,2326825.30108101
2014-07-25,2090942.92
2014-07-24,2371191.65
2014-07-23,2487264.2702008
2014-07-22,2277178.61
2014-07-21,2227013.58
2014-07-20,2983207.3725258
2014-07-19,2656636.43
2014-07-18,2719265.2
2014-07-17,3002451.26742862
2014-07-16,2683662.0
2014-07-15,2562788.76
2014-07-14,2324693.38813598
2014-07-13,2264500.8
2014-07-12,2434643.1
2014-07-11,2721173.49560002
2014-07-10,2370595.91
2014-07-09,2392970.58
2014-07-08,2661544.47118273
2014-07-07,2533469.4
2014-07-06,2167600.3
2014-07-05,2603938.92237504
2014-07-04,2409626.24
2014-07-03,2548314.9
2014-07-02,2261661.30916854
2014-07-01,2281152.0
2014-06-30,2265705.9
2014-06-29,2867568.6921274
2014-06-28,2597368.0
2014-06-27,2796722.72
2014-06-26,2992633.06533511
2014-06-25,2438734.0
2014-06-24,2642787.0
2014-06-23,3540092.79362386
2014-06-22,2341748.5
2014-06-21,2881450.72
2014-06-20,3429551.41602032
2014-06-19,2750677.88
2014-06-18,2288559.84
2014-06-17,3465497.66274646
2014-06-16,2666116.65
2014-06-15,3026170.0
2014-06-14,3378320.32975696
2014-06-13,2459869.28
2014-06-12,2451384.0
2014-06-11,2732109.18704523
2014-06-10,2342363.4
2014-06-09,2883561.93
2014-06-08,2503351.83023013
2014-06-07,2450216.0
2014-06-06,2508586.2
2014-06-05,2708518.43397621
2014-06-04,2395764.64
2014-06-03,2957055.42
2014-06-02,3650788.78347102
2014-06-01,2832232.65
2014-05-31,3027285.3
2014-05-30,2667113.68140693
2014-05-29,2489105.61
2014-05-28,1867016.0
2014-05-27,2171401.39268694
2014-05-26,1883513.19
2014-05-25,2473824.0
2014-05-24,2351556.70291129
2014-05-23,2196642.24
2014-05-22,2089836.14
2014-05-21,2679568.52756389
2014-05-20,2208604.81
2014-05-19,2176239.87
2014-05-18,2674403.24760663
2014-05-17,1725066.12
2014-05-16,2058582.72
2014-05-15,2329797.59349022
2014-05-14,1868696.38
2014-05-13,1683457.38
2014-05-12,2174293.30588062
2014-05-11,1738185.5
2014-05-10,1809165.0
2014-05-09,2305086.13988772
2014-05-08,1882663.3
2014-05-07,1727589.5
2014-05-06,2583817.44080909
2014-05-05,2007489.45
2014-05-04,1342102.71
2014-05-03,1824628.31054812
2014-05-02,1568979.5
2014-05-01,1906840.11
2014-04-30,1798323.6098464
2014-04-29,1644238.0
2014-04-28,1773787.4
2014-04-27,2695330.38352189
2014-04-26,1842258.6
2014-04-25,2068904.8
2014-04-24,2506178.88523505
2014-04-23,1813512.4
2014-04-22,2138759.7
2014-04-21,2803733.6424231
2014-04-20,2202474.0
2014-04-19,2130809.4
2014-04-18,2772367.99110293
2014-04-17,1877681.76
2014-04-16,2160675.0
2014-04-15,2905406.24490792
2014-04-14,2396149.81
2014-04-13,2068130.96
2014-04-12,2110702.14307217
2014-04-11,1703744.82
2014-04-10,1600254.61
2014-04-09,2150368.59522249
2014-04-08,1611997.8
2014-04-07,1777684.05
2014-04-06,2355981.89585422
2014-04-05,1635965.53
2014-04-04,2027406.08
2014-04-03,2761931.33773585
2014-04-02,2326614.03
2014-04-01,2063910.0
2014-03-31,2793367.55892397
2014-03-30,1924427.0
2014-03-29,1677089.7
2014-03-28,2543758.8037429
2014-03-27,2307261.0
2014-03-26,2178597.6
2014-03-25,2453784.16910848
2014-03-24,2197695.78
2014-03-23,2852564.0
2014-03-22,2932911.12979362
2014-03-21,2458598.0
2014-03-20,2633154.6
2014-03-19,2778419.64596144
2014-03-18,2364889.67
2014-03-17,2279145.0
2014-03-16,4518329.04399226
2014-03-15,2514362.4
2014-03-14,2790767.94
2014-03-13,4140207.61988635
2014-03-12,2724023.79
2014-03-11,2707735.7
2014-03-10,2907116.53210744
2014-03-09,2574416.61
2014-03-08,2623414.88
2014-03-07,4662565.81946043
2014-03-06,2602004.4
2014-03-05,2670129.28
2014-03-04,3372548.86635277
2014-03-03,2366891.73
2014-03-02,2375406.0
2014-03-01,2801268.27176672
2014-02-28,2122551.0
2014-02-27,2725128.55
2014-02-26,3619080.47651883
2014-02-25,2657039.82
2014-02-24,2253504.0
2014-02-23,3270586.35230743
2014-02-22,2858697.97
2014-02-21,2483565.76
2014-02-20,3495121.25464408
2014-02-19,2499200.3
2014-02-18,2987376.84
2014-02-17,2812243.33051486
2014-02-16,2672004.0
2014-02-15,3015246.0
2014-02-14,3351094.4592132
2014-02-13,3220703.2
2014-02-12,2861830.86
2014-02-11,3177455.32868137
2014-02-10,2804620.0
2014-02-09,2552270.0
2014-02-08,4306013.7785266
2014-02-07,3101609.0
2014-02-06,3075109.2
2014-02-05,4108104.59689946
2014-02-04,3430400.0
2014-02-03,3428753.9
2014-02-02,4381020.86857656
2014-02-01,3654462.63
2014-01-31,4028542.63
2014-01-30,4021343.5262158
2014-01-29,3207871.81
2014-01-28,3184666.8
2014-01-27,6040771.8236915
2014-01-26,3136749.0
2014-01-25,3316174.47
2014-01-24,4577168.70503621
2014-01-23,3879215.6
2014-01-22,3630947.32
2014-01-21,3904490.2341148
2014-01-20,3550168.96
2014-01-19,3815931.36
2014-01-18,3693311.7459084
2014-01-17,3275853.11
2014-01-16,3044327.0
2014-01-15,4217005.9545048
2014-01-14,3640023.8
2014-01-13,3169736.5
2014-01-12,5090195.2246953
2014-01-11,4051611.0
2014-01-10,4626025.95
2014-01-09,4930974.51361224
2014-01-08,3671204.29
2014-01-07,4076107.31
2014-01-06,4914913.51245672
2014-01-05,4160971.34
2014-01-04,4043648.0
2014-01-03,3468549.23939752
2014-01-02,3296592.69
2014-01-01,2775832.62
2013-12-31,3691241.37928677
2013-12-30,3096516.0
2013-12-29,3594982.4
2013-12-28,3158649.96806958
2013-12-27,2884318.71
2013-12-26,3139657.88
2013-12-25,2685430.98770231
2013-12-24,2837597.84
2013-12-23,2693937.74
2013-12-22,2751604.73688907
2013-12-21,2650557.0
2013-12-20,2504512.5
2013-12-19,3193166.8062495
2013-12-18,3535995.0
2013-12-17,3035210.88
2013-12-16,9363103.16157005
2013-12-15,3430851.0
2013-12-14,3783686.37
2013-12-13,4409921.93220988
2013-12-12,3639336.0
2013-12-11,3521703.0
2013-12-10,4710243.707226
2013-12-09,4726127.12
2013-12-08,4256577.0
2013-12-07,4611581.737448
2013-12-06,3505537.8
2013-12-05,4731942.0
2013-12-04,5249021.66920797
2013-12-03,5117346.0
2013-12-02,5057260.0
2013-12-01,8881509.00923624
2013-11-30,4745240.0
2013-11-29,4504479.12
2013-11-28,4735006.8924977
2013-11-27,4623238.0
2013-11-26,4015058.0
2013-11-25,4237394.8306058
2013-11-24,3678466.0
2013-11-23,3596751.72
2013-11-22,3350220.14912616
2013-11-21,3175653.0
2013-11-20,2589383.7
2013-11-19,2777584.29840206
2013-11-18,2187880.93
2013-11-17,2405535.0
2013-11-16,2334241.72723504
2013-11-15,2130799.95
2013-11-14,1752786.32
2013-11-13,1623511.20589776
2013-11-12,1850107.36
2013-11-11,1679492.75
2013-11-10,1508529.5793282
2013-11-09,1262461.32
2013-11-08,1308087.36
2013-11-07,1054946.58315642
2013-11-06,1159633.44
2013-11-05,1076302.64
2013-11-04,1170149.90952589
2013-11-03,1140581.7
2013-11-02,1018529.4
2013-11-01,1096101.38646063
2013-10-31,972503.4
2013-10-30,1059460.55
2013-10-29,876349.157273103
2013-10-28,798457.59
2013-10-27,886657.5
2013-10-26,1091202.3510992
2013-10-25,903581.88
2013-10-24,1044809.26
2013-10-23,1152128.03457543
2013-10-22,1061934.45
2013-10-21,1201693.48
2013-10-20,999159.747808438
2013-10-19,899308.17
2013-10-18,909425.5
2013-10-17,609714.537160166
2013-10-16,646991.62
2013-10-15,781625.13
2013-10-14,919728.251365451
2013-10-13,878457.06
2013-10-12,746783.44
2013-10-11,640204.891697548
2013-10-10,564818.52
2013-10-09,620012.72
2013-10-08,950386.198122309
2013-10-07,484957.44
2013-10-06,476725.2
2013-10-05,707536.002615697
2013-10-04,644124.51
2013-10-03,546926.0
2013-10-02,1216619.88756478
2013-10-01,455489.2
2013-09-30,627414.96
2013-09-29,553727.740837207
2013-09-28,540453.9
2013-09-27,544203.0
2013-09-26,577564.37165104
2013-09-25,532926.55
2013-09-24,668088.4
2013-09-23,674971.358032128
2013-09-22,684114.22
2013-09-21,635632.06
2013-09-20,743042.813049032
2013-09-19,602542.8
2013-09-18,618762.6
2013-09-17,615657.561980414
2013-09-16,575933.4
2013-09-15,536089.08
2013-09-14,899652.526859019
2013-09-13,673938.72
2013-09-12,676858.04
2013-09-11,643434.170990803
2013-09-10,626456.8
2013-09-09,577218.42
2013-09-08,485841.571484974
2013-09-07,444056.97
2013-09-06,492855.3
2013-09-05,563466.227787724
2013-09-04,511611.59
2013-09-03,554360.76
2013-09-02,761019.346369226
2013-09-01,775828.63
2013-08-31,729321.5
2013-08-30,659988.33404892
2013-08-29,610597.47
2013-08-28,596683.12
2013-08-27,476767.178804472
2013-08-26,511329.52
2013-08-25,458603.6
2013-08-24,668645.999063105
2013-08-23,508919.62
2013-08-22,581466.8
2013-08-21,727797.412372893
2013-08-20,568944.0
2013-08-19,477976.3
2013-08-18,493169.176140536
2013-08-17,492030.38
2013-08-16,462826.56
2013-08-15,607911.605754553
2013-08-14,416608.92
2013-08-13,389416.79
2013-08-12,580187.55584265
2013-08-11,603616.14002
2013-08-10,559024.60383
2013-08-09,527375.213628527
2013-08-08,536563.5
2013-08-07,519588.1
2013-08-06,511368.159725712
2013-08-05,509301.2117
2013-08-04,513592.8
2013-08-03,457379.853148955
2013-08-02,467411.44503
2013-08-01,505450.5
2013-07-31,545157.638204102
2013-07-30,526876.861
2013-07-29,475057.70676
2013-07-28,411693.056710057
2013-07-27,439956.04444
2013-07-26,395575.15455
2013-07-25,367147.577383676
2013-07-24,332755.8
2013-07-23,363439.0512
2013-07-22,386439.92385778
2013-07-21,414973.548
2013-07-20,435894.89099
2013-07-19,391613.021306059
2013-07-18,397743.27156
2013-07-17,391160.84327
2013-07-16,481548.697162536
2013-07-15,401039.34
2013-07-14,422816.43768
2013-07-13,391012.109406778
2013-07-12,364781.0
2013-07-11,406554.6
2013-07-10,379783.436091007
2013-07-09,338011.24599
2013-07-08,386219.2246
2013-07-07,338639.273125113
2013-07-06,332859.864
2013-07-05,328076.02062
2013-07-04,367089.515839691
2013-07-03,340825.8
2013-07-02,364651.2
2013-07-01,388930.47029171
2013-06-30,350888.288
2013-06-29,397483.5
2013-06-28,445143.521071561
2013-06-27,410408.76006
